6706339,65
4932883,326
3835697,23
8287871,695
987851,48
9801083,298
4835989,284
7030451,640
4987429,212
411991,22
3287639,99
6508907,590
4598999,92
3348571,66
4257161,407
942037,1
3161297,71
2858777,230
4932209,393
9898723,602
7247,0
8235239,475
4860299,5
8729681,261
2433443,125
8846459,633
255517,14
775531,46
5000543,63
7046561,582
4332407,270
7370059,511
3927037,335
4568273,122
7558721,288
9124553,230
4024133,174
3405463,125
2614747,195
390953,32
8779711,212
3259471,154
9135569,701
5959519,218
8231749,251
29333,0
9601531,613
4679963,189
4286573,389
865057,0
6742859,28
6435601,456
2687609,65
2769439,18
8692093,799
3874093,147
1474877,27
9847781,782
9760511,858
6932707,310
5069759,137
516391,24
6163007,493
2995789,204
7121683,118
7645909,622
5082053,475
2486219,210
1126663,19
1768303,49
4262873,163
7840733,170
6347801,381
9512017,613
918839,2
9469907,646
6154669,310
7048021,280
6212561,318
1138127,110
2432999,134
588019,46
457381,23
3685729,36
2004421,98
3035581,74
9219131,75
275503,3
3761963,315
9407903,914
4303399,399
7123469,584
9765611,869
9829691,988
9726419,422
125791,2
117809,1
9323063,792
6549769,268
6279839,104
4752521,27
4677859,67
8060053,809
2847799,200
9855113,181
3818929,327
2562199,9
560299,47
6734969,285
12919,1
9337319,162
5596351,400
4886227,479
4392691,278
504989,23
7197739,713
3268861,109
383527,22
3831329,125
8395133,322
3494641,116
2121187,91
1469389,12
2304823,109
6914717,450
9671867,249
3872567,158
2533231,201
9272189,37
5396977,110
2100541,132
8080927,876
3652219,106
3360523,613
2923933,70
642947,98
8076371,592
9463709,629
9288821,486
9692999,701
5971001,406
5226841,363
5368339,1043
1534223,53
7459373,115
8339273,829
1376839,66
949303,26
159617,7
4755857,463
5521597,242
3857107,162
4382023,441
3897241,524
5042867,448
6597641,709
647099,29
7271501,149
658051,36
7696477,854
5909621,421
2989759,469
9414409,670
9870967,1421
9209429,526
2079353,13
3073621,368
252979,8
2738899,338
1096393,117
5299457,692
5624053,692
2410339,170
6846481,563
4752379,234
6705287,655
97813,18
5876993,446
6622829,783
1159241,180
8330411,150
8891621,869
6221693,102
4545433,269
5237327,80
