556573,1
7240291,38
5749397,29
8157803,39
7262513,33
2205713,10
1351421,7
5744561,33
2165083,9
1562593,8
333397,1
5918053,35
5453573,11
5308007,10
680189,2
2070083,10
5266649,25
936827,5
6596069,31
4563737,17
7502051,45
3343369,8
3420089,9
2736359,9
6510367,20
1186051,3
2078107,8
7551497,24
88523,0
4771999,20
7426039,36
549739,1
4499741,18
2299657,10
2989937,14
2990587,9
7990163,32
3359221,11
9806317,56
9029341,42
3088667,17
2551987,9
4398293,19
3283633,16
9299203,49
9183557,49
2349871,11
2156359,12
1746683,6
1327289,7
880993,2
9721079,27
3835199,20
1073263,5
6418229,23
9131821,48
9515963,53
4728917,19
3016019,12
4040041,11
7014653,27
8288681,31
4671749,18
316907,1
9277217,49
4720039,25
5214959,12
8960359,25
8436689,30
1129679,3
901111,4
7609211,17
6829981,20
7276001,33
6530107,17
6433393,19
2578931,8
7087331,34
7065847,26
5771299,20
205339,1
6475019,20
425279,1
4598161,9
7497859,31
1911977,11
61403,0
4353497,11
3375419,8
5480053,13
8348903,27
5990519,29
5122919,24
5280851,23
3649889,14
5169431,18
9173231,31
6115253,26
5794559,12
3494159,12
3040153,15
9437971,45
1095959,4
7535623,40
6489859,29
993679,6
8447093,18
1614329,4
7769263,42
7160053,90
8190697,29
6072487,26
3971053,9
7748879,33
5200669,29
5187863,14
9179719,29
3167849,14
9879911,43
3688117,16
3901787,13
8180273,18
9068519,43
2499083,6
5504363,28
9468737,51
8876983,45
7608043,27
1372979,6
437501,2
7070213,35
5663803,31
2044633,11
9347197,38
3845159,23
8403679,25
7808503,44
8646401,48
9207137,38
3364303,9
5201563,20
1987673,8
2652269,10
7261927,24
2894209,17
4087619,13
3178907,9
1987241,6
5189633,17
53927,0
1742063,7
493351,2
5572907,33
2539531,8
6189431,29
9425113,40
2109869,9
7749277,23
8576159,38
5996741,31
9656557,39
7204517,15
7862843,24
6390551,24
791951,4
2922653,11
2935507,17
3315769,12
8928863,44
5202767,25
9429391,48
55213,0
965059,3
675959,3
2806231,7
9932477,37
1562063,6
6519157,31
7719353,34
3045613,8
7157897,24
6430343,36
2902171,9
2327989,8
7305797,32
6223667,21
6608351,13
8030497,28
271903,1
4342937,19
2052803,6
5639969,26
7472869,25
4167607,23
1447549,4
9533273,32
2846111,11
473141,1
2830153,11
4701761,16
9932411,27
1130471,3
2259949,8
6175151,33
7881221,40
8335157,32
1973261,7
4387619,17
5651183,13
354043,1
8934907,30
6151157,18
5591771,31
5804941,16
4402511,17
4485581,12
1397999,4
7232053,26
8520653,27
4397431,15
4778399,10
9801943,54
7960243,42
1306133,4
2710381,12
8906941,23
5841989,17
1385113,6
2926453,8
3293447,16
9183899,46
3564283,17
8208821,31
9977483,30
3941887,16
2809087,9
2458457,9
1652801,9
6977473,30
706151,2
1808699,10
9670769,28
6011647,14
6877847,22
1335413,4
1594129,5
5608969,30
6706339,16
4932883,22
3835697,9
8287871,41
987851,4
9801083,32
4835989,21
7030451,36
4987429,19
411991,1
3287639,11
6508907,33
4598999,13
3348571,9
4257161,23
942037,2
3161297,9
2858777,14
4932209,26
9898723,42
7247,0
8235239,35
4860299,10
8729681,28
2433443,9
8846459,40
255517,1
775531,3
5000543,13
7046561,36
4332407,18
7370059,34
3927037,24
4568273,14
7558721,25
9124553,27
4024133,16
3405463,12
2614747,16
390953,2
8779711,26
3259471,13
9135569,45
5959519,24
8231749,27
29333,0
9601531,43
4679963,18
4286573,22
865057,1
6742859,15
6435601,28
2687609,8
2769439,5
8692093,45
3874093,13
1474877,4
9847781,51
9760511,49
6932707,25
5069759,17
516391,2
6163007,30
2995789,14
7121683,23
7645909,37
5082053,27
2486219,13
1126663,2
1768303,6
4262873,15
7840733,24
6347801,24
9512017,40
918839,2
9469907,42
6154669,21
7048021,27
6212561,24
1138127,8
2432999,10
588019,3
457381,2
3685729,9
2004421,8
3035581,10
9219131,28
275503,1
3761963,19
9407903,53
4303399,23
7123469,38
9765611,50
9829691,55
9726419,39
125791,0
117809,0
9323063,53
6549769,28
6279839,16
4752521,14
4677859,12
8060053,60
2847799,13
9855113,34
3818929,21
2562199,7
560299,3
6734969,28
12919,0
9337319,25
5596351,28
4886227,26
4392691,19
504989,2
7197739,47
3268861,9
383527,1
3831329,13
8395133,31
3494641,11
2121187,10
1469389,4
2304823,10
6914717,34
9671867,30
3872567,14
2533231,13
9272189,32
5396977,18
2100541,15
8080927,74
3652219,24
3360523,38
2923933,11
642947,5
8076371,54
9463709,64
9288821,47
9692999,91
5971001,36
5226841,30
5368339,44
1534223,4
7459373,29
8339273,55
1376839,4
949303,3
159617,0
4755857,26
5521597,20
3857107,20
4382023,28
3897241,25
5042867,56
6597641,37
647099,4
7271501,35
658051,2
7696477,43
5909621,34
2989759,46
9414409,47
9870967,93
9209429,84
2079353,7
3073621,21
252979,6
2738899,19
1096393,7
5299457,39
5624053,75
2410339,28
6846481,51
4752379,21
6705287,79
97813,0
5876993,35
6622829,73
1159241,8
8330411,27
8891621,106
6221693,28
4545433,20
5237327,17
