423043,95432
698297,130091
893381,24338
906517,118463
2749,18
22859,598
274061,7921
12697,1249
636967,57291
963223,65843
504221,16439
718999,37236
105499,6116
92189,14446
413461,30365
597613,72831
207971,43203
78439,2282
93563,9203
41759,2351
139483,27669
989981,24480
160879,20528
412793,71168
294439,28928
445463,22717
376049,35887
820681,10248
790219,112713
191579,2877
887141,24240
994723,126566
197573,27528
472261,33807
12527,8
939739,75511
924529,143197
104383,5855
117883,24760
713599,93906
919033,151640
922813,46865
595373,33965
378223,79448
127037,17473
297991,141
151279,13835
423191,8998
207241,34425
24379,2155
310501,31011
452269,32829
547087,86185
185441,48951
487933,14949
212923,21798
239699,56977
648689,8718
65777,9346
199343,38691
81569,9168
548897,63215
552469,20300
184693,12924
265241,31616
746017,148380
725437,63232
129719,20305
211741,10759
976607,150840
879607,133870
832763,137015
462851,92790
912217,183039
184291,12006
324647,11475
529003,12238
307759,23621
421987,36553
536353,65940
52267,1255
250871,27485
129919,15390
231677,32628
211811,20826
766687,57512
177467,24882
326219,36449
208961,8137
227893,34358
958369,68622
721043,41536
922807,102587
530209,30849
51307,9251
824419,242027
83003,7990
369029,41207
757403,29721
176713,3582
469529,71004
490537,83319
695377,40911
325607,4457
714677,28420
197567,38373
390673,13645
697973,169281
765251,113088
92419,147
673349,68236
315223,109115
273899,34354
879673,76013
64483,1817
41771,3204
146317,24849
171917,2677
417451,45726
294023,1604
993479,43597
109303,18284
639719,109117
41771,5993
147209,14743
73453,10042
895231,112984
582227,4894
512047,7935
510889,117013
7229,273
192091,20324
179749,6427
709097,78122
598541,47809
912049,17699
225683,15421
53,26
334423,50506
569771,108776
100357,974
225749,15732
301579,25529
371479,29953
975847,138942
477013,16491
350039,43220
855203,240429
100517,15921
111767,6550
976559,56242
902039,232964
746411,99585
560827,41366
116089,17390
920291,516
50789,5536
704101,104871
398393,20656
335917,47634
617531,51765
42331,3582
110273,10115
384697,10192
172027,21434
153449,16727
338161,32803
1499,26
395671,52468
526633,30094
405667,82813
46771,85
747889,26703
313979,21752
877699,184507
49103,3765
670903,93387
208807,16584
738487,101497
469379,68044
213359,57927
828743,129516
718579,17912
965023,24813
84047,9387
94057,212
769751,47272
236519,12186
67751,19457
886177,156333
434981,40311
335843,9833
649277,53581
481157,66152
196277,2977
339811,4488
6473,404
960131,12409
24859,12127
785573,23855
925901,78362
791543,71616
255469,12361
797851,114714
593587,39977
309731,36562
291829,5708
553051,70880
684163,46492
415447,25218
762061,119822
275503,32214
8863,6
381347,7957
85061,585
384067,27005
84589,528
326597,62617
955901,164805
527987,89635
457003,31986
778537,149843
416333,60071
631223,75120
745621,116994
319849,48504
473617,71695
733133,78132
237571,12753
454063,49745
994489,148218
340897,11921
926293,8011
14401,3869
69761,18822
27017,3559
710189,153123
140593,3619
821057,68828
544129,64903
856417,218106
318233,56922
550717,153305
978157,31907
548213,85090
709693,135225
187139,657
707561,76513
156799,40125
123863,1525
926963,21680
345517,35368
347513,5846
419147,22625
163259,52710
652291,108128
879449,163881
17443,3015
117443,15468
407621,54173
517061,60618
16319,914
198223,27775
2267,97
334751,31398
176213,74941
175079,21602
78901,6358
22943,2361
444811,93611
485201,98791
168559,20645
848201,56486
76943,8965
297779,11302
790369,11075
513749,106102
200191,8644
499159,14786
559739,9289
168263,26234
750853,72748
387281,2340
768133,64328
851359,143241
11579,851
407923,4184
640859,141678
323359,3551
849097,64827
636931,74964
139999,21202
550703,26767
894371,187015
71479,3098
291869,14652
454919,43924
448207,5537
317263,3079
350249,30554
28309,289
922217,62611
527281,112674
167173,27716
379157,67439
150299,15190
834787,115777
929791,163278
290971,24872
957091,160486
509329,1396
44017,7154
254791,32128
537281,97395
630941,184102
981137,36412
939229,218482
437719,83517
395107,47425
49531,2545
315521,8949
712687,10557
371227,14299
929629,170579
115693,3230
351341,35287
549091,55618
75991,14792
561277,136218
239849,58108
880559,185548
251291,37644
681971,81266
124781,4850
508129,199050
53327,23157
962011,230153
826883,54720
307129,43584
949043,203788
72379,6306
523603,31695
671299,93266
957851,143421
485497,91376
122557,34087
140983,23421
639307,18101
230761,20660
24481,6573
364027,11081
355339,76946
760637,116023
652189,133478
776521,121221
629339,138692
190097,545
798887,58335
152843,7378
166643,4487
825467,73036
219799,14904
320449,17226
843737,153362
715549,175712
153271,22103
852287,101741
920921,62013
728003,225208
352841,69233
471929,117386
514939,60352
946489,224398
991633,162835
387641,121051
905111,125989
80651,460
289469,24559
520609,146757
784183,199735
216263,18562
413597,74859
719203,34014
971899,6985
661183,114897
366013,24695
980827,216423
185057,38357
308219,44134
539401,3727
337919,54030
60733,7339
858527,224098
459607,29492
534203,128284
493457,44579
110557,13777
347167,59050
794041,155662
3547,480
697999,153668
182701,18045
419701,105598
967529,43494
277231,28338
410623,96077
229591,47774
705079,44502
808481,196957
638171,26495
249589,12541
799259,16784
393671,44809
133277,2734
549749,2941
513593,47899
769547,114420
149861,3752
560479,133676
953539,31446
764327,93819
695881,169456
277883,33054
146669,200
83561,1993
311453,12902
178639,34228
947171,168130
806789,89180
544517,54948
465163,177148
373613,70021
435779,95491
302429,80187
131777,29236
150169,33407
537919,126464
688201,239022
796259,160890
874397,208868
908879,152174
610829,97195
397489,87189
928307,136107
641387,15289
407947,4883
145121,28621
46807,1606
481751,87325
666541,91549
994073,17335
902053,78675
385663,24952
202519,23940
235051,21954
242927,33755
522439,26433
406969,42763
976147,199964
942827,216229
279413,56895
829111,8761
462881,73572
734771,138366
777001,111955
520699,107886
210209,35658
784087,53954
530249,146907
208907,41496
263101,46040
503543,24250
558947,91016
511933,128142
683143,22046
864077,259617
451609,60579
625909,191819
14173,5463
408677,88472
595949,31434
301897,14498
696623,16143
236869,15289
861239,59553
574817,125728
783151,168030
332417,3874
233983,17272
473173,62682
340777,63092
355967,18881
657841,148119
754421,22785
137219,15584
663359,207413
801077,43816
297403,61103
688333,98239
6299,872
149803,19394
214733,41221
918529,26708
991693,185213
557273,41484
143177,11214
690467,38532
517457,67515
506791,146011
67057,8556
374041,70122
11279,826
82699,8834
158143,17412
855719,86851
179119,4441
817457,118632
860543,94002
59779,4096
286103,52397
571069,114160
882773,34123
152393,38456
71777,24080
309461,41250
521539,98810
887269,80497
638663,125201
449653,59187
141769,172
221251,30479
304643,52502
467627,19159
934753,99739
779749,8348
877333,136246
736027,105358
954257,2841
504299,22285
133481,7539
895799,164274
344693,68022
804383,8715
899537,39444
892091,157134
21563,3108
261787,25028
78157,1615
119881,37189
63247,6898
215077,41758
10159,2827
108079,568
665153,152480
163027,2816
277261,6137
662527,129953
979439,183804
823351,201438
977971,134494
768503,6710
701359,95153
687949,151286
888533,25282
393247,77476
975941,85752
865681,45849
20753,2172
717751,73537
564307,69970
789623,130618
728743,124401
1063,0
985027,174487
881417,146785
735983,145232
966727,151254
575231,1470
829063,128735
171161,6476
243577,32408
210421,10653
325627,25815
976799,115169
80147,10838
402739,52770
821897,42249
536399,87501
958519,8286
552511,59619
719813,187078
339187,20100
541193,22220
198313,6096
678493,235
638629,135838
526831,75620
361441,3962
16603,934
157189,25556
149519,25190
690491,41666
775309,34673
72073,17029
308467,44061
179573,6398
123791,8848
200867,201
27031,16
973837,79348
294731,83902
51941,2562
489961,15697
715639,230300
667241,52698
33457,4898
183487,25313
314879,10959
688453,41056
989671,60992
240319,957
484733,90078
636863,56792
626833,50532
628267,71629
384287,9432
907717,2699
978973,208121
162091,10408
946987,181839
31,2
460721,124004
273271,11881
159773,34392
558529,6657
978001,157622
717397,24561
617189,123336
928337,112943
879691,55904
785779,161278
230807,22060
784501,97629
630493,1658
655859,80102
480731,50907
305033,43010
761521,170478
464879,110139
908623,190105
157259,10555
255209,37303
463753,35995
